01.01.01.06.1.00347;GS.00014/1974;2411
01.01.01.06.1.00348;SU.00006/1933;2412
01.01.01.06.1.00349;GS.00463/1982;2413
01.01.01.06.1.00353;GS.00410/1981;2394
01.01.01.06.1.00354;SU.00119/1982;2395
01.01.01.06.1.00355;GS.00304/1981;2396
01.01.01.06.1.00356;GS.00021/1968;2397
01.01.01.06.1.00357;SU.00064/1982;null
01.01.01.06.1.00357;GS.00064/1982;null
01.01.01.06.1.00358;GS.00217/1980;2398
01.01.01.06.1.00360;SUS.00048/1983;null
01.01.01.06.1.00362;SUS.00178/1983;2399
01.01.01.06.1.00363;GS.00061/1980;2400
01.01.01.06.1.00365;SU.00015/1983;2401
01.01.01.06.1.00365;SUS.00015/1983;2401
01.01.01.06.1.00366;SU.00016/1983;null
01.01.01.06.1.00367;SUS.00009/1983;null
01.01.01.06.1.00367;SU.00009/1983;null
01.01.01.06.1.00372;SUS.00025/1983;null
01.01.01.06.1.00373;SUS.00029/1983;2385
01.01.01.06.1.00374;SUS.00022/1983;2386
01.01.01.06.1.00375;SUS.00010/1983;2226
01.01.01.06.1.00376;SU.00008/1983;2689
01.01.01.06.1.00377;SUS.00011/1983;null
01.01.01.06.1.00378;GS.00214/1979;2387
01.01.01.06.1.00379;SUS.00138/1979;null
01.01.01.06.1.00380;SU.00058/1984;2388
01.01.01.06.1.00381;GS.00080/1984;2389
01.01.01.06.1.00382;GS.00266/1984;2390
01.01.01.06.1.00383;GS.00267/1984;2282
01.01.01.06.1.00384;SUS.00163/1983;2391
01.01.01.06.1.00385;GS.00029/1981;2490
01.01.01.06.1.00386;GS.00164/1984;null
01.01.01.06.1.00387;GS.00380/1980;2392
01.01.01.06.1.00388;SU.00011/1985;2302
01.01.01.06.1.00389;SU.00013/1985;null
01.01.01.06.1.00390;SU.00014/1985;2393
01.01.01.06.1.00391;SU.00161/1985;2242
01.01.01.06.1.00392;GS.00162/1985;2682
01.01.01.06.1.00393;SU.00017/1985;2377
01.01.01.06.1.00394;SU.00010/1999;2255
01.01.01.06.1.00395;SU.00019/1985;2378
01.01.01.06.1.00397;GS.00551/1980;2379
01.01.01.06.1.00398;GS.00040/1976;2306
01.01.01.06.1.00399;GS.00380/1985;2491
01.01.01.06.1.00400;SUS.00005/1982;2380
01.01.01.06.1.00401;SU.00076/1986;2235
01.01.01.06.1.00402;null;null
01.01.01.06.1.00403;GS.00434/1980;2492
01.01.01.06.1.00404;GS.00032/1985;null
01.01.01.06.1.00405;GS.00033/1987;2224
01.01.01.06.1.00406;GS.00035/1987;2381
01.01.01.06.1.00407;GS.00564/1986;null
01.01.01.06.1.00408;GS.00610/1987;2382
01.01.01.06.1.00409;GS.00611/1987;2383
01.01.01.06.1.00410;GS.00069/1982;2384
01.01.01.06.1.00411;SU.00012/2001;102
01.01.01.06.1.00412;SU.00065/1975;2137
01.01.01.06.1.00413;SU.00114/1988;2359
01.01.01.06.1.00415;SU.00027/1988;2358
01.01.01.06.1.00416;SU.00187/1988;2360
01.01.01.06.1.00417;SU.00196/1988;2361
01.01.01.06.1.00418;SU.00248/1988;2263
01.01.01.06.1.00419;SU.00246/1988;2264
01.01.01.06.1.00420;SU.00247/1988;2265
01.01.01.06.1.00421;GS.00797/1987;2362
01.01.01.06.1.00422;GS.00071/1977;2363
01.01.01.06.1.00423;SU.00496/1988;2364
01.01.01.06.1.00424;SU.00039/1988;2365
01.01.01.06.1.00425;GS.00040/1984;2366
01.01.01.06.1.00426;GS.00058/1986;2493
01.01.01.06.1.00427;SU.00143/1989;2156
01.01.01.06.1.00428;SU.00058/1989;null
01.01.01.06.1.00429;GS.00196/1987;2367
01.01.01.06.1.00430;GS.00064/1988;2368
01.01.01.06.1.00431;SU.00149/1981;2149
01.01.01.06.1.00432;SU.00147/1981;2369
01.01.01.06.1.00433;SU.00064/1978;2343
01.01.01.06.1.00434;GS.00064/1978;2323
01.01.01.06.1.00435;SU.00340/1988;2303
01.01.01.06.1.00436;SU.00326/1989;2261
01.01.01.06.1.00437;SU.00038/1990;2099
01.01.01.06.1.00438;SU.00039/1990;2344
01.01.01.06.1.00439;SU.00034/2004;339
01.01.01.06.1.00440;GS.00072/1977;2345
01.01.01.06.1.00441;GS.00147/1981;2346
01.01.01.06.1.00441;PLL.00147/1981;2346
01.01.01.06.1.00442;SU.00521/1988;2347
01.01.01.06.1.00443;SU.00002/1991;2318
01.01.01.06.1.00444;SU.00237/1990;null
01.01.01.06.1.00445;SU.00731/1990;2312
01.01.01.06.1.00446;SU.00011/1991;2167
01.01.01.06.1.00447;SU.00659/1990;2348
01.01.01.06.1.00449;SU.00663/1990;2349
01.01.01.06.1.00450;SU.00656/1990;2374
01.01.01.06.1.00451;SU.00303/1990;2485
01.01.01.06.1.00452;SU.00657/1990;null
01.01.01.06.1.00453;SU.00658/1991;2373
01.01.01.06.1.00455;SU.00104/1990;2371
01.01.01.06.1.00457;SU.00074/1990;2190
01.01.01.06.1.00458;SU.00069/1979;2372
01.01.01.06.1.00459;SU.00025/1983;801
01.01.01.06.1.00461;SU.00067/1980;2486
01.01.01.06.1.00462;SU.00008/2010;2062
01.01.01.06.1.00463;SU.00264/1989;2487
01.01.01.06.1.00464;SU.00269/1985;2370
01.01.01.06.1.00465;SU.00256/1979;2488
01.01.01.06.1.00466;GS.00287/1990;null
01.01.01.06.1.00467;SUS.00287/1990;2277
01.01.01.06.1.00468;SU.00248/1992;2375
01.01.01.06.1.00469;SU.00128/1992;2489
01.01.01.06.1.00470;SU.00033/1992;null
01.01.01.06.1.00471;SU.00254/1992;2688
01.01.01.06.1.00472;SU.00660/1990;2350
01.01.01.06.1.00473;SU.00032/1987;2313
01.01.01.06.1.00474;GS.00032/1992;2674
01.01.01.06.1.00475;SU.00123/1992;2151
01.01.01.06.1.00476;SU.00133/1992;null
01.01.01.06.1.00477;SU.00129/1992;2245
01.01.01.06.1.00478;SU.00130/1992;2351
01.01.01.06.1.00479;SU.00134/1992;2352
01.01.01.06.1.00480;SU.00119/1992;2353
01.01.01.06.1.00481;SU.00028/2013;790
01.01.01.06.1.00482;SU.00069/1977;2354
01.01.01.06.1.00483;SU.00032/1993;2311
01.01.01.06.1.00484;SU.00051/1993;2188
01.01.01.06.1.00485;SU.00055/1996;2479
01.01.01.06.1.00486;SU.00121/1981;2274
01.01.01.06.1.00487;SU.00004/1993;null
01.01.01.06.1.00488;SU.00271/1993;2355
01.01.01.06.1.00489;SU.00272/1993;2305
01.01.01.06.1.00490;SU.00493/1994;2310
01.01.01.06.1.00491;SU.00293/1994;2356
01.01.01.06.1.00493;SU.00062/1994;2357
01.01.01.06.1.00494;SU.00031/1994;null
01.01.01.06.1.00495;SU.00032/1994;2334
01.01.01.06.1.00496;SU.00033/1994;2335
01.01.01.06.1.00499;SU.00964/1994;2227
01.01.01.06.1.00500;SU.01256/1994;2336
01.01.01.06.1.00501;GS.00126/1995;2480
01.01.01.06.1.00502;GS.00200/1995;2337
01.01.01.06.1.00503;GS.00311/1995;2338
01.01.01.06.1.00504;GS.00564/1995;2481
01.01.01.06.1.00505;GS.00565/1995;null
01.01.01.06.1.00506;GS.00613/1995;2339
01.01.01.06.1.00507;GS.00614/1995;2670
01.01.01.06.1.00510;GS.00634/1995;2293
01.01.01.06.1.00511;GS.00879/1995;2340
01.01.01.06.1.00512;GS.00886/1995;2685
01.01.01.06.1.00513;GS.00887/1995;2138
01.01.01.06.1.00514;GS.01230/1995;2749
01.01.01.06.1.00515;null;null
01.01.01.06.1.00516;GS.01793/1995;2342
01.01.01.06.1.00517;GS.02002/1995;null
01.01.01.06.1.00518;GS.02098/1995;2482
01.01.01.06.1.00520;GS.02108/1995;2483
01.01.01.06.1.00521;GS.02130/1995;2484
01.01.01.06.1.00522;GS.02131/1995;2466
01.01.01.06.1.00523;GS.02232/1995;2467
01.01.01.06.1.00524;GS.02233/1995;2237
01.01.01.06.1.00525;GS.00426/1996;2304
01.01.01.06.1.00526;GS.00574/1996;null
01.01.01.06.1.00527;GS.00575/1996;null
01.01.01.06.1.00528;GS.00636/1996;2203
01.01.01.06.1.00529;GS.00760/1996;2468
01.01.01.06.1.00530;GS.00844/1996;2089
01.01.01.06.1.00531;GS.01525/1996;2469
01.01.01.06.1.00532;GS.01526/1996;2470
01.01.01.06.1.00533;GS.02179/1996;2471
01.01.01.06.1.00534;GS.00292/1997;2472
01.01.01.06.1.00535;GS.00296/1997;2186
01.01.01.06.1.00535;SU.00048/2014;2186
01.01.01.06.1.00536;GS.00297/1997;2473
01.01.01.06.1.00537;SU.00053/2014;2195
01.01.01.06.1.00538;GS.00299/1997;2474
01.01.01.06.1.00539;GS.00300/1997;2185
01.01.01.06.1.00539;SU.00047/2014;2185
01.01.01.06.1.00540;GS.00301/1998;null
01.01.01.06.1.00541;GS.00302/1997;2475
01.01.01.06.1.00542;GS.00303/1997;2476
01.01.01.06.1.00544;GS.00308/1997;2477
01.01.01.06.1.00545;GS.00307/1997;2478
01.01.01.06.1.00546;GS.00306/1997;2453
01.01.01.06.1.00547;GS.00305/1997;2454
01.01.01.06.1.00548;GS.00309/1997;2455
01.01.01.06.1.00550;GS.01344/1997;2291
01.01.01.06.1.00551;SU.01345/1997;2456
01.01.01.06.1.00552;SU.01346/1997;2459
01.01.01.06.1.00553;SU.01347/1997;2457
01.01.01.06.1.00554;SU.01531/1997;2225
01.01.01.06.1.00555;SU.01532/1997;2452
01.01.01.06.1.00556;SU.00048/1997;2458
01.01.01.06.1.00557;SU.01673/1997;null
01.01.01.06.1.00558;SU.01705/1997;2157
01.01.01.06.1.00559;SU.01576/1997;2460
01.01.01.06.1.00560;SU.02000/1997;2461
01.01.01.06.1.00561;SU.02184/1997;2462
