183;185;14/01/2013;;LAMBARO SKEP;Kuta Alam;Roya;;;0;301/2013;Berkas No. 432/2013 Selesai
184;186;14/01/2013;;JEULINGKE;Syah Kuala;Roya;-;;0;283/2013;Berkas No. 413/2013 Selesai
185;187;14/01/2013;;LAMGUGOB;Syah Kuala;Roya;;;798826;284/2013;Berkas No. 414/2013 Selesai
186;188;14/01/2013;;LAMPULO;Kuta Alam;Roya;01.01.01.09.;;0;289/2013;Berkas No. 418/2013 Selesai
187;189;14/01/2013;;LAMGLUMPANG;Ulee Kareng;Roya;;;0;292/2013;Berkas No. 267/2013 Selesai
188;190;14/01/2013;;PEURADA;Syah Kuala;Roya;01.01.04.10.00252;;AY988331;299/2013;Berkas No. 430/2013 Selesai
189;191;14/01/2013;;PINEUNG;Syah Kuala;Roya;01.01.04.06.;;0;300/2013;Berkas No. 431/2013 Selesai
190;192;14/01/2013;;ATEUK JAWO;Baiturrahman;Peralihan Hak - Jual Beli;;;726655;298/2013;Berkas No. 427/2013 Selesai
191;193;14/01/2013;;KEUDAH;Kuta Raja;Peralihan Hak - Jual Beli;;;AY992822;279/2013;Berkas No. 408/2013 Selesai
192;194;14/01/2013;;PUNGE BLANG CUT;Jaya Baru;Peralihan Hak - Jual Beli;;;BH686667;286/2013;Berkas No. 41/2013 Selesai
193;195;14/01/2013;;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;;;AR727159;287/2013;Berkas No. 73/2013 Selesai
194;196;14/01/2013;;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;;;AB141487;288/2013;Berkas No. 359/2013 Selesai
195;197;14/01/2013;;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;6639444;291/2013;Berkas No. 420/2013 Selesai
196;198;14/01/2013;;ALUE DEAH TEUNGOH;Meuraxa;Pemisahan Bidang;01.01.03.05.00540;00018/2013;BH665723;6329/2012;Berkas No. 9143/2012 Selesai
197;199;14/01/2013;;COT LAM KUWEUH;Meuraxa;Hak Tanggungan;01.01.03.08.00488;;BE668574;;Berkas No. 176/2013 Selesai
198;200;14/01/2013;;LAM ARA;Banda Raya;Hak Tanggungan;;;;;Berkas No. 177/2013 Selesai
199;201;14/01/2013;;KEURAMAT;Kuta Alam;Hak Tanggungan;;;al948681;;Berkas No. 178/2013 Selesai
200;202;14/01/2013;;LAMDINGIN;Kuta Alam;Hak Tanggungan;01.01.01.10.;;AG681584;;Berkas No. 207/2013 Selesai
201;203;14/01/2013;;BATOH;Lueng Bata;Hak Tanggungan;01.01.06.06.02076;;AY989982;;Berkas No. 224/2013 Selesai
202;204;14/01/2013;;LHONG RAYA;Banda Raya;Hak Tanggungan;;;AG682529;;Berkas No. 225/2013 Selesai
203;205;14/01/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;;;651312;;Berkas No. 226/2013 Selesai
204;206;14/01/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Hak Tanggungan;;;AY997326;;Berkas No. 227/2013 Selesai
205;207;14/01/2013;;BEURAWE;Kuta Alam;Hak Tanggungan;01.01.01.03.02484;;BH686937;;Berkas No. 261/2013 Selesai
206;208;15/01/2013;;PANTEURIK;Lueng Bata;Hak Tanggungan;;;AZ053898;;Berkas No. 286/2013 Selesai
207;209;15/01/2013;;JEULINGKE;Syah Kuala;Hak Tanggungan;01.01.04.01.;;AJ 051237;;Berkas No. 287/2013 Selesai
208;210;15/01/2013;;LAMBHUK;Ulee Kareng;Hak Tanggungan;-;;BC 096225;;Berkas No. 289/2013 Selesai
209;211;15/01/2013;;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;01.01.08.09.01407;;BE668195;;Berkas No. 290/2013 Selesai
210;212;15/01/2013;;SUKADAMAI;Lueng Bata;Hak Tanggungan;01.01.06.07.02057;;BC108564;;Berkas No. 291/2013 Selesai
211;213;15/01/2013;;PEUNITI;Baiturrahman;Hak Tanggungan;01.01.02.02.00200;;AS302281;;Berkas No. 292/2013 Selesai
212;214;15/01/2013;;COT MESJID;Lueng Bata;Hak Tanggungan;01.01.06.02.02358;;AD998443;;Berkas No. 293/2013 Selesai
213;215;15/01/2013;;PINEUNG;Syah Kuala;Hak Tanggungan;;;AA577044;;Berkas No. 294/2013 Selesai
214;216;15/01/2013;;BLANGCUT;Lueng Bata;Hak Tanggungan;01.01.06.04.02225;;AL929087;;Berkas No. 295/2013 Selesai
215;217;15/01/2013;;LAMBARO SKEP;Kuta Alam;Hak Tanggungan;01.01.01.11.;;AC673654;;Berkas No. 296/2013 Selesai
216;218;15/01/2013;;LUENG BATA;Lueng Bata;Hak Tanggungan;01.01.06.01.02033;;AY996872;;Berkas No. 297/2013 Selesai
217;219;15/01/2013;;LAKSANA;Kuta Alam;Hak Tanggungan;;;3371939;;Berkas No. 299/2013 Selesai
218;220;15/01/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;01.01.04.05.;;AE008398;;Berkas No. 306/2013 Selesai
219;221;15/01/2013;;MERDUATI;Kuta Raja;Hak Tanggungan;;;AV786322;;Berkas No. 319/2013 Selesai
220;222;15/01/2013;;GEUCEU KOMPLEK;Banda Raya;Hak Tanggungan;01.01.07.09.02078;;BC108286;;Berkas No. 322/2013 Selesai
221;223;15/01/2013;;NEUSU JAYA;Baiturrahman;Hak Tanggungan;01.01.02.03.;;AE009147;;Berkas No. 336/2013 Selesai
222;224;15/01/2013;;BEURAWE;Kuta Alam;Pendaftaran SK Hak;01.01.01.03.02486;00073/2013;-;183/2013;Berkas No. 288/2013 Selesai
223;225;15/01/2013;;PEULANGGAHAN;Kuta Raja;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.05.02.01037;00082/2013;BH 726885;6334/2012;Berkas No. 9153/2012 Selesai
224;226;15/01/2013;;KEUDAH;Kuta Raja;Roya;;;8037247;321/2013;Berkas No. 471/2013 Selesai
225;227;15/01/2013;;JEULINGKE;Syah Kuala;Roya;;;6548442;317/2013;Berkas No. 467/2013 Selesai
226;228;15/01/2013;;LAMTEH;Ulee Kareng;Roya;;;BH 673659;306/2013;Berkas No. 453/2013 Selesai
227;229;15/01/2013;;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;;;AR726667;327/2013;Berkas No. 477/2013 Selesai
228;230;15/01/2013;;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;;;BH665442;326/2013;Berkas No. 476/2013 Selesai
229;231;15/01/2013;;KUTA ALAM;Kuta Alam;Peralihan Hak - Pewarisan;;;7271702;325/2013;Berkas No. 475/2013 Selesai
230;232;15/01/2013;;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;;;bh673514;324/2013;Berkas No. 474/2013 Selesai
231;233;15/01/2013;;PEULANGGAHAN;Kuta Raja;Peralihan Hak - Jual Beli;;;;318/2013;Berkas No. 469/2013 Selesai
232;234;15/01/2013;;BEURAWE;Kuta Alam;Penggabungan Bidang;01.01.01.03.02492;00072/2013;990102;7465/2012;Berkas No. 10841/2012 Selesai
233;235;15/01/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BH686669;312/2013;Berkas No. 462/2013 Selesai
234;236;15/01/2013;;PEUNAYONG;Kuta Alam;Peralihan Hak - Jual Beli;;;BH686557;309/2013;Berkas No. 461/2013 Selesai
235;237;15/01/2013;;MERDUATI;Kuta Raja;Peralihan Hak - Jual Beli;;;596620;307/2013;Berkas No. 457/2013 Selesai
236;238;15/01/2013;;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;;;BH686697;308/2013;Berkas No. 459/2013 Selesai
237;239;15/01/2013;;JEULINGKE;Syah Kuala;Peralihan Hak - Jual Beli;;;BC108675;305/2013;Berkas No. 452/2013 Selesai
238;240;15/01/2013;;LAMLAGANG;Banda Raya;Peralihan Hak - Tukar-menukar;;;B7683151;310/2013;Berkas No. 263/2013 Selesai
239;241;15/01/2013;;LAMLAGANG;Banda Raya;Peralihan Hak - Tukar-menukar;;;BH686949;311/2013;Berkas No. 263/2013 Selesai
240;242;15/01/2013;;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;BH686939;315/2013;Berkas No. 466/2013 Selesai
241;243;15/01/2013;;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;BH686940;314/2013;Berkas No. 463/2013 Selesai
242;244;15/01/2013;;BLANG OI;Meuraxa;Penggabungan Bidang;01.01.03.09.01353;00027/2013;BH726762;33/2013;Berkas No. 69/2013 Selesai
243;245;15/01/2013;;LAKSANA;Kuta Alam;Pemisahan Bidang;01.01.01.06.02134;00027/2013;-;7180/2012;Berkas No. 10414/2012 Selesai
244;246;15/01/2013;;LAM ARA;Banda Raya;Pemisahan Bidang;01.01.07.04.02420;00067/2013;BH630273;165/2013;Berkas No. 256/2013 Selesai
245;247;15/01/2013;;LHONG CUT;Banda Raya;Pemisahan Bidang;01.01.07.05.02315;00049/2013;7273181;7380/2012;Berkas No. 10707/2012 Selesai
246;248;15/01/2013;;KUTA ALAM;Kuta Alam;Hapusnya Hak;;;;313/2013;Berkas No. 63/2013 Selesai
247;249;15/01/2013;;PEURADA;Syah Kuala;Pemisahan Bidang;01.01.04.10.02027;00008/2013;BH629824;76/2013;Berkas No. 125/2013 Selesai
248;250;15/01/2013;;MIBO;Banda Raya;Pemisahan Bidang;01.01.07.03.02276;00017/2013;AL932179;6635/2012;Berkas No. 9559/2012 Selesai
249;251;15/01/2013;;LAMLAGANG;Banda Raya;Pemisahan Bidang;01.01.07.10.02357;00052/2013;af195243;122/2013;Berkas No. 198/2013 Selesai
250;252;15/01/2013;;LAMLAGANG;Banda Raya;Pemisahan Bidang;01.01.07.10.02356;00051/2013;BH726789;123/2013;Berkas No. 198/2013 Selesai
251;253;15/01/2013;;LAMPULO;Kuta Alam;Pemisahan Bidang;01.01.01.09.02098;00037/2013;AY989123;30/2013;Berkas No. 66/2013 Selesai
252;254;15/01/2013;;IE MASEN KAYEE ADANG;Syah Kuala;Pemisahan Bidang;01.01.04.07.02372;00109/2013;0;29/2013;Berkas No. 65/2013 Selesai
253;255;15/01/2013;;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01.01.08.09.02208;00046/2013;AS 306026;7181/2012;Berkas No. 10415/2012 Selesai
254;256;15/01/2013;;ATEUK PAHLAWAN;Baiturrahman;Pemisahan Bidang;01.01.02.01.02247;00020/2013;AE002167;7363/2012;Berkas No. 10695/2012 Selesai
255;257;15/01/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02168;00017/2013;-;6737/2012;Berkas No. 9726/2012 Selesai
256;258;15/01/2013;;KAMPUNG BARU;Baiturrahman;Pemisahan Bidang;01.01.02.04.02167;00016/2013;BH686908;6738/2012;Berkas No. 9726/2012 Selesai
257;259;16/01/2013;;JEULINGKE;Syah Kuala;Hak Tanggungan;01.01.04.01.;;AZ052644;;Berkas No. 353/2013 Selesai
258;260;16/01/2013;;ATEUK JAWO;Baiturrahman;Hak Tanggungan;;;BE667642;;Berkas No. 354/2013 Selesai
259;261;16/01/2013;;BATOH;Lueng Bata;Hak Tanggungan;;;BH629910;;Berkas No. 307/2013 Selesai
260;262;16/01/2013;;MERDUATI;Kuta Raja;Hak Tanggungan;;;AZ051630;;Berkas No. 355/2013 Selesai
261;263;16/01/2013;;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;;;BH686335;;Berkas No. 357/2013 Selesai
262;264;16/01/2013;;LAMBARO SKEP;Kuta Alam;Hak Tanggungan;01.01.01.11.01022;;AY990826;;Berkas No. 360/2013 Selesai
263;265;16/01/2013;;PANGO DEAH;Ulee Kareng;Hak Tanggungan;01.01.09.05.02182;;BH673562;;Berkas No. 361/2013 Selesai
264;266;16/01/2013;;LAMLAGANG;Banda Raya;Hak Tanggungan;;;AO539662;;Berkas No. 362/2013 Selesai
265;267;16/01/2013;;BATOH;Lueng Bata;Hak Tanggungan;;;AL929501;;Berkas No. 368/2013 Selesai
266;268;16/01/2013;;LAKSANA;Kuta Alam;Hak Tanggungan;;;BH686310;;Berkas No. 369/2013 Selesai
267;269;16/01/2013;;BEURAWE;Kuta Alam;Hak Tanggungan;;;AY382552;;Berkas No. 372/2013 Selesai
268;270;16/01/2013;;KEURAMAT;Kuta Alam;Hak Tanggungan;01.01.01.05.02076;;BH647404;;Berkas No. 375/2013 Selesai
269;271;16/01/2013;;BANDAR BARU;Kuta Alam;Hak Tanggungan;01.01.01.02.00068;;AS301316;;Berkas No. 377/2013 Selesai
270;272;16/01/2013;;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;;;BH686624;;Berkas No. 379/2013 Selesai
271;273;16/01/2013;;LAMPOH DAYA;Jaya Baru;Hak Tanggungan;01.01.08.01.00201;;AY648699;;Berkas No. 394/2013 Selesai
272;274;16/01/2013;;LAM DOM;Lueng Bata;Hak Tanggungan;01.01.06.08.02059;;AY996804;;Berkas No. 395/2013 Selesai
273;275;16/01/2013;;PANGO DEAH;Ulee Kareng;Hak Tanggungan;;;AY 997435;;Berkas No. 396/2013 Selesai
274;276;16/01/2013;;PANGO DEAH;Ulee Kareng;Hak Tanggungan;01.01.09.05.02001;;AX382708;;Berkas No. 397/2013 Selesai
275;277;16/01/2013;;CEURIH;Ulee Kareng;Hak Tanggungan;-;;BA208128;;Berkas No. 398/2013 Selesai
276;278;16/01/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;01.01.04.05.02223;;BH673517;;Berkas No. 399/2013 Selesai
277;279;16/01/2013;;MULIA;Kuta Alam;Hak Tanggungan;01.01.01.08.;;AY989733;;Berkas No. 400/2013 Selesai
278;280;16/01/2013;;PANGO DEAH;Ulee Kareng;Hak Tanggungan;;;AB141579;;Berkas No. 401/2013 Selesai
279;281;16/01/2013;;CEURIH;Ulee Kareng;Hak Tanggungan;;;AV795810;;Berkas No. 402/2013 Selesai
280;282;16/01/2013;;LAMGUGOB;Syah Kuala;Roya;01.01.04.05.00577;;658168;348/2013;Berkas No. 511/2013 Selesai
281;283;16/01/2013;;LHONG CUT;Banda Raya;Roya;-;;be668587;347/2013;Berkas No. 510/2013 Selesai
282;284;16/01/2013;;LAMPASEH KOTA;Kuta Raja;Roya;01.01.05.06.;;AY845848;336/2013;Berkas No. 499/2013 Selesai
283;285;16/01/2013;;RUKOH;Syah Kuala;Roya;01.01.04.09.;;AB579306;335/2013;Berkas No. 498/2013 Selesai
284;286;16/01/2013;;COT LAM KUWEUH;Meuraxa;Roya;01.01.03.08.00007;;AM833192;334/2013;Berkas No. 497/2013 Selesai
285;287;16/01/2013;;SEUTUI;Baiturrahman;Peralihan Hak - Pewarisan;;;540472;342/2013;Berkas No. 505/2013 Selesai
286;288;16/01/2013;;LHONG RAYA;Banda Raya;Peralihan Hak - Hibah;;;AE009172;341/2013;Berkas No. 504/2013 Selesai
287;289;16/01/2013;;LAKSANA;Kuta Alam;Peralihan Hak - Jual Beli;;;797327;340/2013;Berkas No. 503/2013 Selesai
288;290;16/01/2013;;GAMPONG JAWA;Kuta Raja;Peralihan Hak - Jual Beli;;;BC108329;339/2013;Berkas No. 502/2013 Selesai
289;291;16/01/2013;;JEULINGKE;Syah Kuala;Peralihan Hak - Jual Beli;;;7261375;338/2013;Berkas No. 501/2013 Selesai
290;292;16/01/2013;;ILIE;Ulee Kareng;Peralihan Hak - Hibah;;;BH672750;337/2013;Berkas No. 500/2013 Selesai
291;293;16/01/2013;;GAMPONG PANDE;Kuta Raja;Peralihan Hak - Pewarisan;;;;331/2013;Berkas No. 493/2013 Selesai
292;294;16/01/2013;;PUNGE UJONG;Meuraxa;Peralihan Hak - Jual Beli;;;BE668906;333/2013;Berkas No. 495/2013 Selesai
293;295;16/01/2013;;PUNGE UJONG;Meuraxa;Peralihan Hak - Jual Beli;;;BH630232;332/2013;Berkas No. 494/2013 Selesai
294;296;16/01/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;;;BH673680;330/2013;Berkas No. 492/2013 Selesai
295;297;16/01/2013;;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;BH686700;329/2013;Berkas No. 491/2013 Selesai
296;298;16/01/2013;;ILIE;Ulee Kareng;Pemisahan Bidang;01.01.09.04.02411;00077/2013;AC 673369;6893/2012;Berkas No. 9947/2012 Selesai
297;299;16/01/2013;;ILIE;Ulee Kareng;Pemisahan Bidang;01.01.09.04.02413;00072/2013;BE668926;7372/2012;Berkas No. 10701/2012 Selesai
298;300;16/01/2013;;ILIE;Ulee Kareng;Pemisahan Bidang;01.01.09.04.02416;00075/2013;BH687098;7373/2012;Berkas No. 10701/2012 Selesai
299;301;16/01/2013;;ILIE;Ulee Kareng;Pemisahan Bidang;01.01.09.04.02415;00074/2013;BH687099;7374/2012;Berkas No. 10701/2012 Selesai
300;302;16/01/2013;;ILIE;Ulee Kareng;Pemisahan Bidang;01.01.09.04.02414;00073/2013;BH687097;7375/2012;Berkas No. 10701/2012 Selesai
301;303;16/01/2013;;GEUCEU KOMPLEK;Banda Raya;Pemisahan Bidang;01.01.07.09.02192;00084/2013;8513;6991/2012;Berkas No. 10121/2012 Selesai
302;304;16/01/2013;;LAMPULO;Kuta Alam;Pemisahan Bidang;01.01.01.09.02097;00036/2013;AY989114;7413/2012;Berkas No. 10778/2012 Selesai
303;305;16/01/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Pemisahan Bidang;01.01.09.08.02298;00047/2013;AX382577;6742/2012;Berkas No. 9743/2012 Selesai
304;306;16/01/2013;;LAMPOH DAYA;Jaya Baru;Sertipikat Pengganti Karena Hilang;01.01.08.01.00104;00022/2013;-bh647409;277/2013;Berkas No. 405/2013 Selesai
305;307;16/01/2013;;SEUTUI;Baiturrahman;Pemisahan Bidang;01.01.02.06.02055;00005/2013;AY989891;7376/2012;Berkas No. 10702/2012 Selesai
306;308;16/01/2013;;LAMGUGOB;Syah Kuala;Pemisahan Bidang;01.01.04.05.02272;00060/2013;AZ393097;7295/2012;Berkas No. 10593/2012 Selesai
307;309;16/01/2013;;LAMGUGOB;Syah Kuala;Pemisahan Bidang;01.01.04.05.02271;00059/2013;BH687086;7296/2012;Berkas No. 10593/2012 Selesai
308;310;16/01/2013;;LAKSANA;Kuta Alam;Sertipikat Pengganti Karena Hilang;01.01.01.06.00790;00028/2013;-;354/2013;Berkas No. 517/2013 Selesai
309;311;16/01/2013;;GAMPONG BARO;Meuraxa;Sertipikat Pengganti Karena Hilang;01.01.03.14.00345;00016/2013;0;353/2013;Berkas No. 516/2013 Selesai
310;312;16/01/2013;;ILIE;Ulee Kareng;Pemisahan Bidang;01.01.09.04.02412;00076/2013;-;6636/2012;Berkas No. 9561/2012 Selesai
311;313;16/01/2013;;KUTA ALAM;Kuta Alam;Sertipikat Pengganti Karena Hilang;01.01.01.04.00193;00028/2013;-;352/2013;Berkas No. 515/2013 Selesai
312;314;16/01/2013;;KUTA ALAM;Kuta Alam;Sertipikat Pengganti Karena Hilang;01.01.01.04.00192;00029/2013;-;350/2013;Berkas No. 513/2013 Selesai
313;315;16/01/2013;;KUTA ALAM;Kuta Alam;Sertipikat Pengganti Karena Hilang;01.01.01.04.00194;00030/2013;-;351/2013;Berkas No. 514/2013 Selesai
314;316;16/01/2013;;LAMTEUMEN TIMUR;Jaya Baru;Pemisahan Bidang;01.01.08.06.02167;00041/2013;AY987646;70/2013;Berkas No. 122/2013 Selesai
315;317;16/01/2013;;LAMTEUMEN TIMUR;Jaya Baru;Pemisahan Bidang;01.01.08.06.02170;00044/2013;BH726771;71/2013;Berkas No. 122/2013 Selesai
316;318;16/01/2013;;LAMTEUMEN TIMUR;Jaya Baru;Pemisahan Bidang;01.01.08.06.02169;00043/2013;BH726773;72/2013;Berkas No. 122/2013 Selesai
317;319;16/01/2013;;LAMTEUMEN TIMUR;Jaya Baru;Pemisahan Bidang;01.01.08.06.02168;00042/2013;BH726770;73/2013;Berkas No. 122/2013 Selesai
318;320;16/01/2013;;GEUCEU KAYEE JATOH;Banda Raya;Peralihan Hak - Jual Beli;;;;364/2013;Berkas No. 546/2013 Selesai
319;321;16/01/2013;;BLANG OI;Meuraxa;Peralihan Hak - Jual Beli;;;0;384/2013;Berkas No. 561/2013 Selesai
320;322;16/01/2013;;ILIE;Ulee Kareng;Peralihan Hak - Hibah;;;AF198748;385/2013;Berkas No. 564/2013 Selesai
321;323;16/01/2013;;PANGO RAYA;Ulee Kareng;Pendaftaran SK Hak;01.01.09.06.02401;00005/2012;BH726596;7311/2012;Berkas No. 10615/2012 Selesai
322;324;16/01/2013;;KOTA BARU;Kuta Alam;Pendaftaran SK Hak;01.01.01.01.00234;00006/2013;BH726882;179/2013;Berkas No. 260/2013 Selesai
323;325;16/01/2013;;KOTA BARU;Kuta Alam;Pendaftaran SK Hak;01.01.01.01.02026;00005/2013;BH726883;178/2013;Berkas No. 253/2013 Selesai
324;326;17/01/2013;;BLANGCUT;Lueng Bata;Hak Tanggungan;01.01.06.04.;;0;;Berkas No. 406/2013 Selesai
325;327;17/01/2013;;GAMPONG BARO;Meuraxa;Hak Tanggungan;-;;bh673401;;Berkas No. 421/2013 Selesai
326;328;17/01/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;BH647679;;Berkas No. 422/2013 Selesai
327;329;17/01/2013;;ILIE;Ulee Kareng;Hak Tanggungan;01.01.09.04.02181;;BE668482;;Berkas No. 423/2013 Selesai
328;330;17/01/2013;;PEUNAYONG;Kuta Alam;Hak Tanggungan;;;AY651345;;Berkas No. 424/2013 Selesai
329;331;17/01/2013;;ILIE;Ulee Kareng;Hak Tanggungan;;;BH686350;;Berkas No. 425/2013 Selesai
330;332;17/01/2013;;BANDAR BARU;Kuta Alam;Peralihan Hak - Jual Beli;;;0;365/2013;Berkas No. 548/2013 Selesai
331;333;17/01/2013;;PUNGE BLANG CUT;Jaya Baru;Peralihan Hak - Jual Beli;;;BH672594;377/2013;Berkas No. 549/2013 Selesai
332;334;17/01/2013;;EMPEROM;Jaya Baru;Roya;;;AV786978;379/2013;Berkas No. 551/2013 Selesai
333;335;17/01/2013;;BLANG OI;Meuraxa;Roya;01.01.03.09.;;0;380/2013;Berkas No. 553/2013 Selesai
334;336;17/01/2013;;LAMBHUK;Ulee Kareng;Roya;01.01.09.03.;;AV786545;381/2013;Berkas No. 554/2013 Selesai
335;337;17/01/2013;;SEUTUI;Baiturrahman;Roya;;;AL948351;382/2013;Berkas No. 556/2013 Selesai
336;338;17/01/2013;;IE MASEN ULEE KARENG;Ulee Kareng;Roya;01.01.09.08.;;BA208395;383/2013;Berkas No. 559/2013 Selesai
337;339;17/01/2013;;LAM DOM;Lueng Bata;Penggabungan Bidang;01.01.06.08.02358;00049/2013;BH726779;79/2013;Berkas No. 128/2013 Selesai
338;340;18/01/2013;;ATEUK MUNJENG;Baiturrahman;Roya;01.01.02.09.02098;;BC108369;426/2013;Berkas No. 630/2013 Selesai
339;341;18/01/2013;;KEURAMAT;Kuta Alam;Roya;;;BE658357;425/2013;Berkas No. 631/2013 Selesai
340;342;18/01/2013;;ALUE NAGA;Syah Kuala;Peralihan Hak - Jual Beli;;;BE667444;424/2013;Berkas No. 629/2013 Selesai
341;343;18/01/2013;;PUNGE JURONG;Meuraxa;Peralihan Hak - Jual Beli;;;;423/2013;Berkas No. 628/2013 Selesai
342;344;18/01/2013;;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;;;;422/2013;Berkas No. 627/2013 Selesai
343;345;18/01/2013;;MIBO;Banda Raya;Peralihan Hak - Jual Beli;;;BE668382;421/2013;Berkas No. 626/2013 Selesai
344;346;18/01/2013;;PUNGE JURONG;Meuraxa;Peralihan Hak - Jual Beli;;;AJ051563;420/2013;Berkas No. 625/2013 Selesai
345;347;18/01/2013;;PUNGE JURONG;Meuraxa;Peralihan Hak - Jual Beli;;;AV657821;419/2013;Berkas No. 624/2013 Selesai
346;348;18/01/2013;;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;;;;417/2013;Berkas No. 622/2013 Selesai
347;349;18/01/2013;;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Pewarisan;;;AY990741;416/2013;Berkas No. 619/2013 Selesai
348;350;18/01/2013;;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Jual Beli;;;AV786334;406/2013;Berkas No. 591/2013 Selesai
349;351;18/01/2013;;LAMPASEH ACEH;Meuraxa;Peralihan Hak - Jual Beli;;;BH686927;402/2013;Berkas No. 589/2013 Selesai
350;352;18/01/2013;;LAMGUGOB;Syah Kuala;Peralihan Hak - Hibah;;;BH686621;401/2013;Berkas No. 588/2013 Selesai
351;353;18/01/2013;;LAMTEUMEN TIMUR;Jaya Baru;Peralihan Hak - Jual Beli;;;BH686445;400/2013;Berkas No. 587/2013 Selesai
352;354;18/01/2013;;GEUCEU KAYEE JATOH;Banda Raya;Peralihan Hak - Jual Beli;;;;397/2013;Berkas No. 583/2013 Selesai
353;355;18/01/2013;;PEUNAYONG;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;;;ag689298;418/2013;Berkas No. 623/2013 Selesai
354;356;18/01/2013;;MERDUATI;Kuta Raja;Peralihan Hak - Pembagian Hak Bersama;;;BH686928;415/2013;Berkas No. 616/2013 Selesai
355;357;18/01/2013;;LAMTEUMEN TIMUR;Jaya Baru;Perubahan Hak Atas Tanah;01.01.08.06.;;0;429/2013;Berkas No. 632/2013 Selesai
356;358;18/01/2013;;DEAH GLUMPANG;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.03.03.00367;00010/2013;BH 726862;3782/2012;Berkas No. 5505/2012 Selesai
357;359;18/01/2013;;LAM DOM;Lueng Bata;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01.01.06.08.02352;00051/2013;BH 726908;6324/2012;Berkas No. 9026/2012 Selesai
358;360;21/01/2013;;ATEUK DEAH TANOH;Baiturrahman;Hak Tanggungan;01.01.02.10.00017;;543836;;Berkas No. 448/2013 Selesai
359;361;21/01/2013;;BLANG OI;Meuraxa;Hak Tanggungan;;;6633618;;Berkas No. 449/2013 Selesai
360;362;21/01/2013;;BLANG OI;Meuraxa;Hak Tanggungan;01.01.03.09.;;AG 688881;;Berkas No. 450/2013 Selesai
361;363;21/01/2013;;RUKOH;Syah Kuala;Hak Tanggungan;01.01.04.09.02122;;BH630680;;Berkas No. 472/2013 Selesai
362;364;21/01/2013;;LAMBARO SKEP;Kuta Alam;Hak Tanggungan;01.01.01.11.00528;;AY844868;;Berkas No. 473/2013 Selesai
363;365;21/01/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;AL931692;;Berkas No. 506/2013 Selesai
364;366;21/01/2013;;BATOH;Lueng Bata;Hak Tanggungan;-;;0;;Berkas No. 507/2013 Selesai
365;367;21/01/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;;;AE 052109;;Berkas No. 508/2013 Selesai
366;368;21/01/2013;;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;01.01.02.04.02110;;BE668704;;Berkas No. 509/2013 Selesai
367;369;21/01/2013;;ATEUK JAWO;Baiturrahman;Peralihan Hak - Pewarisan;;;AL929485;438/2013;Berkas No. 659/2013 Selesai
368;370;21/01/2013;;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Jual Beli;;;0;444/2013;Berkas No. 665/2013 Selesai
369;371;21/01/2013;;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;;;AL932073;450/2013;Berkas No. 671/2013 Selesai
370;372;21/01/2013;;LAM DOM;Lueng Bata;Penggabungan Bidang;01.01.06.08.02359;00050/2013;BH726780;80/2013;Berkas No. 129/2013 Selesai
