6175;6830;03/12/2014;01564/2014;LAMPULO;Kuta Alam;Hak Tanggungan;;;;6749/2014;
6176;6831;03/12/2014;01560/2014;LUENG BATA;Lueng Bata;Hak Tanggungan;;;;6754/2014;
6177;6832;03/12/2014;01559/2014;ALUE NAGA;Syah Kuala;Hak Tanggungan;;;;6757/2014;
6178;6833;03/12/2014;01554/2014;ATEUK MUNJENG;Baiturrahman;Hak Tanggungan;;;;6761/2014;
6179;6834;03/12/2014;01550/2014;CEURIH;Ulee Kareng;Hak Tanggungan;;;;6762/2014;
6180;6835;03/12/2014;01555/2014;LAMPOH DAYA;Jaya Baru;Hak Tanggungan;;;;6760/2014;
6181;6836;03/12/2014;01549/2014;BEURAWE;Kuta Alam;Hak Tanggungan;;;;6765/2014;
6182;6837;03/12/2014;; ;;Hak Tanggungan;;;;;
6183;6838;03/12/2014;01553/2014;KEUDAH;Kuta Raja;Hak Tanggungan;;;;6764/2014;
6184;6839;03/12/2014;01552/2014;IE MASEN KAYEE ADANG;Syah Kuala;Hak Tanggungan;;;;6766/2014;
6185;6840;03/12/2014;01548/2014;PEUNITI;Baiturrahman;Hak Tanggungan;;;;6768/2014;
6186;6841;03/12/2014;01544/2014;DOY;Ulee Kareng;Hak Tanggungan;;;;6770/2014;
6187;6842;03/12/2014;01545/2014;PEUNYEURAT;Banda Raya;Hak Tanggungan;;;;6769/2014;
6188;6843;03/12/2014;01546/2014;PANGO RAYA;Ulee Kareng;Hak Tanggungan;;;;6771/2014;
6189;6844;03/12/2014;01542/2014;LAMPOH DAYA;Jaya Baru;Hak Tanggungan;;;;6774/2014;
6190;6845;03/12/2014;01543/2014;PANGO RAYA;Ulee Kareng;Hak Tanggungan;;;;6772/2014;
6191;6846;03/12/2014;01547/2014;NEUSU JAYA;Baiturrahman;Hak Tanggungan;;;;6773/2014;
6192;6847;03/12/2014;01556/2014;KOTA BARU;Kuta Alam;Hak Tanggungan;;;;6775/2014;
6193;6848;03/12/2014;01557/2014;LAMJAME;Jaya Baru;Hak Tanggungan;;;;6776/2014;
6194;6849;03/12/2014;01558/2014;PANGO DEAH;Ulee Kareng;Hak Tanggungan;;;;6777/2014;
6195;6850;03/12/2014;01562/2014;BEURAWE;Kuta Alam;Hak Tanggungan;;;;6779/2014;
6196;6851;03/12/2014;01561/2014;EMPEROM;Jaya Baru;Hak Tanggungan;;;;6780/2014;
6197;6852;03/12/2014;01541/2014;PANGO DEAH;Ulee Kareng;Hak Tanggungan;;;;6781/2014;
6198;6853;03/12/2014;01010109100241;LAMPULO;Kuta Alam;Roya;01010109.;SU.00120/1990;;6863/2014;
6199;6854;03/12/2014;01010506110277;LAMPASEH KOTA;Kuta Raja;Roya;01010506.00370;SU.00277/2005;;6865/2014;
6200;6855;03/12/2014;01010407102070;IE MASEN KAYEE ADANG;Syah Kuala;Roya;01010407.02077;SU.00021/2007;;6866/2014;
6201;6856;03/12/2014;01010710100879;LAMLAGANG;Banda Raya;Roya;01010710.00417;SU.00036/2004;;6869/2014;
6202;6857;03/12/2014;01010403100631;ALUE NAGA;Syah Kuala;Roya;01010403.00236;SU.00004/2004;;6873/2014;
6203;6858;03/12/2014;01010302100039;ULEE LHEUE;Meuraxa;Roya;01010302.00573;GS.01514/1995;;6874/2014;
6204;6859;03/12/2014;01010801100039;LAMPOH DAYA;Jaya Baru;Roya;01010801.;GS.00467/1996;;6875/2014;
6205;6860;03/12/2014;01010903102639;LAMBHUK;Ulee Kareng;Peralihan Hak - Pewarisan;01010903.02691;SU.00096/2013;;6864/2014;
6206;6861;03/12/2014;01010107100460;PEUNAYONG;Kuta Alam;Peralihan Hak - Pewarisan;01010107.00183;SU.00049/2000;;6868/2014;
6207;6862;03/12/2014;01010313102030;SURIEN;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;01010313.00429;SU.00009/2009;;6858/2014;
6208;6863;03/12/2014;01010902102220;LAMTEH;Ulee Kareng;Peralihan Hak - Jual Beli;01010902.02225;SU.00017/2012;;6876/2014;
6209;6864;03/12/2014;01010406110266;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;01010406.02208;SU.00072/2014;;6844/2014;
6210;6865;03/12/2014;01010406110265;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;01010406.02207;SU.00071/2014;;6845/2014;
6211;6866;03/12/2014;01010406110264;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;01010406.02206;SU.00070/2014;;6846/2014;
6212;6867;03/12/2014;01010706102288;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;01010706.02310;SU.00134/2014;;6850/2014;
6213;6868;03/12/2014;01010607102180;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;01010607.02596;SU.00024/2013;;6856/2014;
6214;6869;03/12/2014;01010607102160;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;01010607.02572;SU.00001/2012;;6857/2014;
6215;6870;03/12/2014;01010608100220;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;01010608.;SU.00038/1998;;6862/2014;
6216;6871;03/12/2014;01010110110539;LAMDINGIN;Kuta Alam;Peralihan Hak - Jual Beli;01010110.02096;SU.00056/2014;;6872/2014;
6217;6872;03/12/2014;01010901102410;CEURIH;Ulee Kareng;Peralihan Hak - Jual Beli;01010901.02442;SU.00140/2014;;6843/2014;
6218;6873;03/12/2014;01010601102397;LUENG BATA;Lueng Bata;Pemisahan Bidang;01010601.02459;SU.00132/2014;;6543/2014;
6219;6874;03/12/2014;01010111110584;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;01010111.02130;SU.00074/2014;;6542/2014;
6220;6875;03/12/2014;01010608100008;LAM DOM;Lueng Bata;Roya;01010608.02493;SUS.00463/1988;;6877/2014;
6221;6876;04/12/2014;01010703102191;MIBO;Banda Raya;Roya;01010703.02203;SU.00030/2009;;6882/2014;
6222;6877;04/12/2014;01010908102160;IE MASEN ULEE KARENG;Ulee Kareng;Roya;01010908.02180;SU.00022/2009;;6889/2014;
6223;6878;04/12/2014;01010105102183;KEURAMAT;Kuta Alam;Roya;01010105.02087;SU.00011/2012;;6885/2014;
6224;6879;04/12/2014;01010208100528;NEUSU ACEH;Baiturrahman;Roya;01010208.00219;SU.00079/2000;;6886/2014;
6225;6880;04/12/2014;01010109110243;LAMPULO;Kuta Alam;Peralihan Hak - Pewarisan;01010109.00258;GS.00245/2006;;6881/2014;
6226;6881;04/12/2014;01010704100301;LAM ARA;Banda Raya;Peralihan Hak - Hibah;01010704.;SU.00011/1999;;6883/2014;
6227;6882;04/12/2014;01010202100036;PEUNITI;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010202.02217;SU.00061/1990;;6879/2014;
6228;6883;04/12/2014;01010405100914;LAMGUGOB;Syah Kuala;Peralihan Hak - Pembagian Hak Bersama;01010405.02440;SU.00122/1998;;6878/2014;
6229;6884;04/12/2014;01010313100072;SURIEN;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;01010313.02128;SU.00059/2014;;6880/2014;
6230;6885;04/12/2014;01010303110007;DEAH GLUMPANG;Meuraxa;Peralihan Hak - Jual Beli;01010303.00014;SU.00007/2006;;6892/2014;
6231;6886;04/12/2014;01010110110531;LAMDINGIN;Kuta Alam;Peralihan Hak - Jual Beli;01010110.02085;SU.00046/2014;;6888/2014;
6232;6887;04/12/2014;01010906102485;PANGO RAYA;Ulee Kareng;Peralihan Hak - Jual Beli;01010906.02470;SU.00065/2014;;6887/2014;
6233;6888;04/12/2014;01010314110104;GAMPONG BARO;Meuraxa;Peralihan Hak - Jual Beli;01010314.00166;SU.00104/2005;;6891/2014;
6234;6889;04/12/2014;01010405110602;LAMGUGOB;Syah Kuala;Peralihan Hak - Hibah;01010405.02433;SU.00151/2014;;6893/2014;
6235;6890;04/12/2014;01010102102190;BANDAR BARU;Kuta Alam;Peralihan Hak - Hibah;01010102.02157;SU.00036/2014;;6894/2014;
6236;6891;04/12/2014;01010710100848;LAMLAGANG;Banda Raya;Peralihan Hak - Hibah;01010710.00375;SU.00003/2004;;6890/2014;
6237;6892;04/12/2014;01010103102521;BEURAWE;Kuta Alam;Peralihan Hak - Hibah;01010103.02562;SU.00133/2014;;6915/2014;
6238;6893;05/12/2014;01010103100179;BEURAWE;Kuta Alam;Roya;01010103.02614;SU.00120/1991;;6921/2014;
6239;6894;05/12/2014;01010103100180;BEURAWE;Kuta Alam;Roya;01010103.02615;SU.00121/1991;;6922/2014;
6240;6895;05/12/2014;01010106110012;LAKSANA;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;01010106.02067;SU.00013/2010;;6914/2014;
6241;6896;05/12/2014;01010705102182;LHONG CUT;Banda Raya;Peralihan Hak - Hibah;01010705.;SU.00112/2006;;6913/2014;
6242;6897;05/12/2014;01010906102490;PANGO RAYA;Ulee Kareng;Peralihan Hak - Jual Beli;01010906.02473;SU.00068/2014;;6923/2014;
6243;6898;05/12/2014;01010902102361;LAMTEH;Ulee Kareng;Peralihan Hak - Jual Beli;01010902.02380;SU.00164/2014;;6906/2014;
6244;6899;05/12/2014;01010405101148;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;01010405.00361;SU.00099/2000;;6904/2014;
6245;6900;05/12/2014;01010905100050;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;01010905.00049;SU.00002/2003;;6899/2014;
6246;6901;05/12/2014;01010704102157;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;01010704.02459;SU.00025/2008;;6920/2014;
6247;6902;05/12/2014;01010401102061;JEULINGKE;Syah Kuala;Peralihan Hak - Jual Beli;01010401.;SU.00082/2008;;6919/2014;
6248;6903;05/12/2014;01010409110474;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;01010409.02158;SU.00006/2012;;6917/2014;
6249;6904;05/12/2014;01010606102780;BATOH;Lueng Bata;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010606.02808;SU.00235/2014;;4087/2014;
6250;6905;05/12/2014;01010903102705;LAMBHUK;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010903.02758;SU.00153/2014;;4821/2014;
6251;6906;05/12/2014;01010404110161;DEAH RAYA;Syah Kuala;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010404.00394;SU.00020/2014;;5055/2014;
6252;6907;05/12/2014;01010606102779;BATOH;Lueng Bata;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010606.02809;SU.00234/2014;;4081/2014;
6253;6908;05/12/2014;01010902102364;LAMTEH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010902.02383;SU.00167/2014;;4451/2014;
6254;6909;05/12/2014;01010901102414;CEURIH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010901.02439;SU.00137/2014;;4646/2014;
6255;6910;05/12/2014;01010304110390;LAMBUNG;Meuraxa;Peralihan Hak - Jual Beli;01010304.00632;SU.00043/2014;;6945/2014;
6256;6911;05/12/2014;01010903100640;LAMBHUK;Ulee Kareng;Peralihan Hak - Jual Beli;01010903.00335;SU.00017/2004;;6941/2014;
6257;6912;08/12/2014;01575/2014;DEAH BARO;Meuraxa;Hak Tanggungan;;;;6811/2014;
6258;6913;08/12/2014;01572/2014;BATOH;Lueng Bata;Hak Tanggungan;;;;6812/2014;
6259;6914;08/12/2014;01573/2014;PUNGE BLANG CUT;Jaya Baru;Hak Tanggungan;;;;6815/2014;
6260;6915;08/12/2014;01571/2014;COT LAM KUWEUH;Meuraxa;Hak Tanggungan;;;;6816/2014;
6261;6916;08/12/2014;01574/2014;LAMPOH DAYA;Jaya Baru;Hak Tanggungan;;;;6817/2014;
6262;6917;08/12/2014;01570/2014;PEUNITI;Baiturrahman;Hak Tanggungan;;;;6818/2014;
6263;6918;08/12/2014;01569/2014;EMPEROM;Jaya Baru;Hak Tanggungan;;;;6819/2014;
6264;6919;08/12/2014;01567/2014;BANDAR BARU;Kuta Alam;Hak Tanggungan;;;;6821/2014;
6265;6920;08/12/2014;01568/2014;EMPEROM;Jaya Baru;Hak Tanggungan;;;;6824/2014;
6266;6921;08/12/2014;01566/2014;LHONG CUT;Banda Raya;Hak Tanggungan;;;;6826/2014;
6267;6922;08/12/2014;01565/2014;PEUNITI;Baiturrahman;Hak Tanggungan;;;;6828/2014;
6268;6923;08/12/2014;01586/2014;BEURAWE;Kuta Alam;Hak Tanggungan;;;;6848/2014;
6269;6924;08/12/2014;01583/2014;TIBANG;Syah Kuala;Hak Tanggungan;;;;6851/2014;
6270;6925;08/12/2014;01584/2014;PEULANGGAHAN;Kuta Raja;Hak Tanggungan;;;;6852/2014;
6271;6926;08/12/2014;01585/2014;KAMPUNG BARU;Baiturrahman;Hak Tanggungan;;;;6853/2014;
6272;6927;08/12/2014;01582/2014;PEULANGGAHAN;Kuta Raja;Hak Tanggungan;;;;6854/2014;
6273;6928;08/12/2014;01581/2014;LAMPEUOT;Banda Raya;Hak Tanggungan;;;;6855/2014;
6274;6929;08/12/2014;01580/2014;ATEUK PAHLAWAN;Baiturrahman;Hak Tanggungan;;;;6859/2014;
6275;6930;08/12/2014;01579/2014;ATEUK JAWO;Baiturrahman;Hak Tanggungan;;;;6860/2014;
6276;6931;08/12/2014;01578/2014;LAMDINGIN;Kuta Alam;Hak Tanggungan;;;;6861/2014;
6277;6932;08/12/2014;01577/2014;MERDUATI;Kuta Raja;Hak Tanggungan;;;;6870/2014;
6278;6933;08/12/2014;01576/2014;LAMGLUMPANG;Ulee Kareng;Hak Tanggungan;;;;6871/2014;
6279;6934;08/12/2014;01010902102072;LAMTEH;Ulee Kareng;Roya;01010902.02074;SU.00013/2008;;6940/2014;
6280;6935;08/12/2014;01010308110185;COT LAM KUWEUH;Meuraxa;Roya;01010308.00195;SU.00014/2008;;6926/2014;
6281;6936;08/12/2014;01010316110553;LAMPASEH ACEH;Meuraxa;Roya;01010316.00567;SU.00455/2006;;6933/2014;
6282;6937;08/12/2014;01010409100407;RUKOH;Syah Kuala;Roya;01010409.00070;GS.00008/2000;;6932/2014;
6283;6938;08/12/2014;01010407100257;IE MASEN KAYEE ADANG;Syah Kuala;Roya;01010407.02507;SU.00007/1999;;6938/2014;
6284;6939;08/12/2014;01010208100559;NEUSU ACEH;Baiturrahman;Roya;01010208.00256;SU.00108/2000;;6939/2014;
6285;6940;08/12/2014;01010802110259;EMPEROM;Jaya Baru;Peralihan Hak - Penetapan atau Putusan Pengadilan;01010802.;SU.00017/2008;;6924/2014;
6286;6941;08/12/2014;01010207100206;ATEUK JAWO;Baiturrahman;Peralihan Hak - Pewarisan;01010207.;SU.00050/1998;;6925/2014;
6287;6942;08/12/2014;01010301100590;PUNGE JURONG;Meuraxa;Peralihan Hak - Pewarisan;01010301.00329;SU.00045/2014;;6937/2014;
6288;6943;08/12/2014;01010109102017;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;01010109.;SU.00013/2007;;6927/2014;
6289;6944;08/12/2014;01010202102107;PEUNITI;Baiturrahman;Peralihan Hak - Jual Beli;01010202.;SU.00022/2009;;6934/2014;
6290;6945;08/12/2014;01010909102240;DOY;Ulee Kareng;Peralihan Hak - Jual Beli;01010909.02279;SU.00066/2014;;6935/2014;
6291;6946;08/12/2014;01010109110998;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;01010109.02044;SU.00008/2011;;6936/2014;
6292;6947;08/12/2014;01010201102276;ATEUK PAHLAWAN;Baiturrahman;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010201.02322;SU.00073/2014;;5668/2014;
6293;6948;08/12/2014;01010110110541;LAMDINGIN;Kuta Alam;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010110.02084;SU.00045/2014;;4448/2014;
6294;6949;08/12/2014;01010907102310;LAMGLUMPANG;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010907.02338;SU.00104/2014;;5551/2014;
6295;6950;08/12/2014;01010110110540;LAMDINGIN;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;01010110.02098;SU.00057/2014;;6986/2014;
6296;6951;08/12/2014;01010110100012;LAMDINGIN;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;01010110.02088;SU.00500/1986;;6985/2014;
6297;6952;09/12/2014;01587/2014;DOY;Ulee Kareng;Hak Tanggungan;;;;6884/2014;
6298;6953;09/12/2014;01010802100169;EMPEROM;Jaya Baru;Sertipikat Pengganti Karena Hilang;01010802.02220;SU.00120/2014;;6800/2014;
6299;6954;09/12/2014;01010205100206;SUKARAMAI;Baiturrahman;Sertipikat Pengganti Karena Blanko Lama;01010205.02142;SU.00035/2014;;6801/2014;
6300;6955;09/12/2014;01010502110384;PEULANGGAHAN;Kuta Raja;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010502.01068;SU.00109/2014;;3463/2014;
6301;6956;09/12/2014;01010803110305;LAMJAME;Jaya Baru;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010803.00872;SU.00026/2014;;3691/2014;
6302;6957;09/12/2014;01010908102356;IE MASEN ULEE KARENG;Ulee Kareng;Roya;01010908.02270;SU.00020/2012;;6949/2014;
6303;6958;09/12/2014;01010109110008;LAMPULO;Kuta Alam;Roya;01010109.00008;SU.00010/2006;;6951/2014;
6304;6959;09/12/2014;01010709102081;GEUCEU KOMPLEK;Banda Raya;Roya;01010709.02084;SU.00002/2010;;6957/2014;
6305;6960;09/12/2014;01010203102021;NEUSU JAYA;Baiturrahman;Roya;01010203.;SU.00015/2007;;6960/2014;
6306;6961;09/12/2014;01010106102049;LAKSANA;Kuta Alam;Roya;01010106.02055;SU.00035/2006;;6980/2014;
6307;6962;09/12/2014;01010406110079;PINEUNG;Syah Kuala;Roya;01010406.00934;SU.00079/2007;;6979/2014;
6308;6963;09/12/2014;01010405110596;LAMGUGOB;Syah Kuala;Peralihan Hak - Hibah;01010405.02419;SU.00145/2014;;6953/2014;
6309;6964;09/12/2014;01010405100863;LAMGUGOB;Syah Kuala;Peralihan Hak - Hibah;01010405.02420;SU.00081/1998;;6955/2014;
6310;6965;09/12/2014;01010204110072;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Hibah;01010204.02267;SU.00061/2014;;6976/2014;
6311;6966;09/12/2014;01010209102237;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Jual Beli;01010209.02261;SU.00120/2014;;6958/2014;
6312;6967;09/12/2014;01010409110616;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;01010409.02319;SU.00151/2014;;6965/2014;
6313;6968;09/12/2014;01010409110614;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;01010409.02317;SU.00149/2014;;6964/2014;
6314;6969;09/12/2014;01010409110615;RUKOH;Syah Kuala;Peralihan Hak - Jual Beli;01010409.02318;SU.00150/2014;;6963/2014;
6315;6970;09/12/2014;01010904102373;ILIE;Ulee Kareng;Peralihan Hak - Jual Beli;01010904.02372;SU.00040/2012;;6961/2014;
6316;6971;09/12/2014;01010207102063;ATEUK JAWO;Baiturrahman;Peralihan Hak - Jual Beli;01010207.02063;SU.00005/2007;;6984/2014;
6317;6972;09/12/2014;01010405100508;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;01010405.02364;;;6978/2014;
6318;6973;09/12/2014;01010803110302;LAMJAME;Jaya Baru;Peralihan Hak - Jual Beli;01010803.00883;SU.00040/2014;;6987/2014;
6319;6974;09/12/2014;01010204110058;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02253;SU.00047/2014;;6975/2014;
6320;6975;09/12/2014;01010204110059;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02254;SU.00048/2014;;6968/2014;
6321;6976;09/12/2014;01010204110062;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02257;SU.00051/2014;;6969/2014;
6322;6977;09/12/2014;01010204110066;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02261;SU.00055/2014;;6970/2014;
6323;6978;09/12/2014;01010204110063;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02258;SU.00052/2014;;6971/2014;
6324;6979;09/12/2014;01010204110065;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02260;SU.00054/2014;;6972/2014;
6325;6980;09/12/2014;01010204110067;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02262;SU.00056/2014;;6973/2014;
6326;6981;09/12/2014;01010204110064;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02259;SU.00053/2014;;6974/2014;
6327;6982;09/12/2014;01010204110060;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02255;SU.00049/2014;;6966/2014;
6328;6983;09/12/2014;01010204110061;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;01010204.02256;SU.00050/2014;;6967/2014;
6329;6984;09/12/2014;01010407102454;IE MASEN KAYEE ADANG;Syah Kuala;Penggabungan Bidang;01010407.02505;SU.00227/2014;;6580/2014;
6330;6985;09/12/2014;01010407102455;IE MASEN KAYEE ADANG;Syah Kuala;Pemisahan Bidang;01010407.02506;SU.00228/2014;;4874/2014;
6331;6986;09/12/2014;01010608102448;LAM DOM;Lueng Bata;Pemisahan Bidang;01010608.02494;SU.00163/2014;;6834/2014;
6332;6987;09/12/2014;01010607102199;SUKADAMAI;Lueng Bata;Pemisahan Bidang;01010607.02659;SU.00048/2014;;6720/2014;
6333;6988;10/12/2014;01588/2014;PEUNYEURAT;Banda Raya;Hak Tanggungan;;;;6897/2014;
6334;6989;10/12/2014;01589/2014;PANGO RAYA;Ulee Kareng;Hak Tanggungan;;;;6918/2014;
6335;6990;10/12/2014;01010401110104;JEULINGKE;Syah Kuala;Roya;01010401.;SU.00104/2005;;6989/2014;
6336;6991;10/12/2014;01010907102098;LAMGLUMPANG;Ulee Kareng;Roya;01010907.02106;SU.00026/2008;;6998/2014;
6337;6992;10/12/2014;01010407100267;IE MASEN KAYEE ADANG;Syah Kuala;Roya;01010407.02508;SU.00016/1999;;7000/2014;
6338;6993;10/12/2014;01010407100268;IE MASEN KAYEE ADANG;Syah Kuala;Roya;01010407.02503;SU.00226/2014;;7001/2014;
6339;6994;10/12/2014;01010702102068;LAMPEUOT;Banda Raya;Roya;01010702.02069;SU.00020/2009;;6988/2014;
6340;6995;10/12/2014;01010106100355;LAKSANA;Kuta Alam;Peralihan Hak - Pewarisan;01010106.;GS.00304/1981;;7004/2014;
6341;6996;10/12/2014;01010906100039;PANGO RAYA;Ulee Kareng;Peralihan Hak - Pewarisan;01010906.;GS.00419/1997;;7005/2014;
6342;6997;10/12/2014;01010109110885;LAMPULO;Kuta Alam;Peralihan Hak - Pewarisan;01010109.01158;SU.00887/2006;;6994/2014;
6343;6998;10/12/2014;01010201102236;ATEUK PAHLAWAN;Baiturrahman;Peralihan Hak - Pewarisan;01010201.02274;SU.00046/2013;;6995/2014;
6344;6999;10/12/2014;01010111110219;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Hibah;01010111.00896;SU.00219/2005;;6997/2014;
6345;7000;10/12/2014;01010204110070;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Hibah;01010204.02265;SU.00059/2014;;7006/2014;
6346;7001;10/12/2014;01010405100798;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;01010405.;SU.01540/1997;;7003/2014;
6347;7002;10/12/2014;01010905102291;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;01010905.02299;SU.00122/2014;;7002/2014;
6348;7003;10/12/2014;01010602102410;COT MESJID;Lueng Bata;Peralihan Hak - Jual Beli;01010602.02436;SU.00083/2014;;6993/2014;
6349;7004;10/12/2014;01010904102127;ILIE;Ulee Kareng;Peralihan Hak - Jual Beli;01010904.02130;SU.00012/2009;;6992/2014;
6350;7005;10/12/2014;01010108110270;MULIA;Kuta Alam;Peralihan Hak - Jual Beli;01010108.00411;SU.00270/2006;;6990/2014;
6351;7006;10/12/2014;01010803110017;LAMJAME;Jaya Baru;Peralihan Hak - Jual Beli;01010803.00325;SU.00017/2006;;6991/2014;
6352;7007;10/12/2014;01010301110249;PUNGE JURONG;Meuraxa;Peralihan Hak - Jual Beli;01010301.00138;SU.00249/2006;;6999/2014;
6353;7008;10/12/2014;01010107302037;PEUNAYONG;Kuta Alam;Pendaftaran SK Hak;01010107.02369;SU.00063/2014;;7023/2014;
6354;7009;10/12/2014;01010201102277;ATEUK PAHLAWAN;Baiturrahman;Pendaftaran SK Hak;01010201.02324;SU.00074/2014;;7024/2014;
6355;7010;10/12/2014;01010908102453;IE MASEN ULEE KARENG;Ulee Kareng;Peralihan Hak - Jual Beli;01010908.02376;SU.00118/2014;;7009/2014;
6356;7011;11/12/2014;01592/2014;IE MASEN KAYEE ADANG;Syah Kuala;Hak Tanggungan;;;;6928/2014;
6357;7012;11/12/2014;01593/2014;LAMGLUMPANG;Ulee Kareng;Hak Tanggungan;;;;6929/2014;
6358;7013;11/12/2014;01591/2014;LAMLAGANG;Banda Raya;Hak Tanggungan;;;;6930/2014;
6359;7014;11/12/2014;01590/2014;ATEUK JAWO;Baiturrahman;Hak Tanggungan;;;;6931/2014;
6360;7015;11/12/2014;01010316110097;LAMPASEH ACEH;Meuraxa;Peralihan Hak - Jual Beli;01010316.00284;SU.00097/2006;;7030/2014;
6361;7016;11/12/2014;01010316102046;LAMPASEH ACEH;Meuraxa;Peralihan Hak - Jual Beli;01010316.;SU.00002/2010;;7031/2014;
6362;7017;11/12/2014;01010601102386;LUENG BATA;Lueng Bata;Peralihan Hak - Jual Beli;01010601.02447;SU.00121/2014;;7033/2014;
6363;7018;11/12/2014;01010601102049;LUENG BATA;Lueng Bata;Peralihan Hak - Jual Beli;01010601.02057;SU.00033/2006;;7034/2014;
6364;7019;11/12/2014;01010607102157;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;01010607.02564;SU.00019/2011;;7041/2014;
6365;7020;11/12/2014;01010607102158;SUKADAMAI;Lueng Bata;Peralihan Hak - Jual Beli;01010607.02565;SU.00020/2011;;7043/2014;
6366;7021;11/12/2014;01010505110371;MERDUATI;Kuta Raja;Peralihan Hak - Jual Beli;01010505.02182;SU.00097/2014;;7010/2014;
6367;7022;11/12/2014;01010202102212;PEUNITI;Baiturrahman;Peralihan Hak - Jual Beli;01010202.02257;SU.00054/2014;;7008/2014;
6368;7023;11/12/2014;01010404100002;DEAH RAYA;Syah Kuala;Peralihan Hak - Pewarisan;01010404.00395;GS.00133/1987;;7035/2014;
6369;7024;11/12/2014;01010406100503;PINEUNG;Syah Kuala;Peralihan Hak - Pewarisan;01010406.00167;SU.00079/2001;;7029/2014;
6370;7025;11/12/2014;01010710100497;LAMLAGANG;Banda Raya;Roya;01010710.;SU.00006/1998;;7028/2014;
6371;7026;11/12/2014;01010108102072;MULIA;Kuta Alam;Roya;01010108.01097;SU.00018/2008;;7027/2014;
6372;7027;11/12/2014;01010209100195;ATEUK MUNJENG;Baiturrahman;Roya;01010209.00106;SU.00009/2002;;7013/2014;
6373;7028;11/12/2014;01010205100729;SUKARAMAI;Baiturrahman;Roya;01010205.00183;SU.00019/2004;;7019/2014;
6374;7029;11/12/2014;01010402302003;TIBANG;Syah Kuala;Perubahan Hak Atas Tanah;01010402.00699;SU.00035/2014;;7012/2014;
